index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
499700,509,5,13/09/2013,586,1,1,0,0,6055.736231199841
368137,1046,6,24/08/2013,499,1,0,0,0,4346.266739327809
298124,139,6,23/05/2015,378,1,0,0,0,4156.563999027009
179289,787,4,11/12/2014,1172,1,0,0,0,10014.142275503875
564509,1029,4,17/01/2013,775,1,0,0,0,5674.655229063284
628120,969,2,11/11/2014,707,1,1,0,0,6772.058020189094
593033,1023,6,11/04/2015,534,1,0,0,0,5615.4604691043105
119019,308,6,27/07/2013,0,0,0,0,0,0.0
220954,79,3,14/01/2015,553,1,1,0,0,5608.0400927560095
191064,634,5,08/03/2013,688,1,1,0,0,7191.253912535626
347594,64,4,28/02/2013,666,1,0,0,0,5833.635509028262
710192,943,7,30/11/2014,0,0,0,0,0,125.05706709840959
276230,449,5,18/01/2013,1418,1,0,0,0,10328.20833465496
187540,547,3,18/02/2015,386,1,1,0,1,5033.368828333174
405029,782,6,07/03/2015,525,1,0,0,0,5276.266891755471
67651,1006,4,30/01/2014,815,1,0,0,0,5912.4514171548135
208004,151,2,02/09/2014,780,1,1,0,1,8308.249237093763
310773,10,1,04/02/2013,737,1,1,0,0,8123.881139395759
490932,189,1,09/02/2015,802,1,0,0,0,7063.74841965303
259988,90,4,16/04/2015,1076,1,1,0,0,10298.158740493396
321755,807,2,12/03/2013,592,1,0,0,0,5887.190992883451
464673,850,3,09/07/2014,507,1,0,0,1,4429.334806344052
520293,453,4,16/05/2013,956,1,1,0,0,8498.654768860462
528427,383,7,13/10/2013,0,0,0,0,0,659.5197076378297
275798,137,6,02/02/2013,710,1,0,0,0,6817.722058444735
55416,477,7,05/04/2015,0,0,0,0,0,386.4518290033902
380963,724,4,02/04/2015,952,1,1,0,1,9949.801387975855
526147,539,2,27/08/2013,1114,1,1,0,1,9916.05604187399
495986,829,6,04/01/2014,848,1,0,0,1,7220.981720224119
50493,608,3,31/07/2013,1106,1,1,0,1,9473.990615815766
610797,338,2,19/05/2015,605,1,1,0,0,6793.938506717948
140638,1085,7,10/11/2013,0,0,0,0,0,232.53082242474582
239042,289,4,21/03/2013,571,1,1,0,0,6276.15834062894
344624,748,7,16/06/2013,0,0,0,0,0,175.80618162789608
634197,764,2,24/12/2013,327,1,0,0,1,3583.7950753626737
114052,626,1,30/09/2013,709,1,0,0,0,6118.359072156288
353003,723,3,05/11/2014,569,1,1,0,0,6400.629753777274
90888,50,7,07/07/2013,0,0,0,0,0,494.06127865844195
416556,770,1,06/04/2015,0,0,0,b,1,0.0
695662,743,5,26/07/2013,379,1,0,0,1,3986.8150174670072
425409,840,7,01/09/2013,0,0,0,0,0,0.0
381647,724,2,06/08/2013,637,1,0,0,1,5593.0735062422855
514900,704,5,19/06/2015,1150,1,1,0,0,11181.280681483704
417085,523,5,15/05/2015,1763,1,0,0,1,15143.15918033605
604616,501,1,01/07/2013,778,1,1,0,0,8049.860667824299
86368,449,3,16/04/2014,1885,1,1,0,1,15253.581965624306
135843,184,2,05/11/2013,599,1,1,0,0,6315.605094006035
348443,304,7,13/04/2014,0,0,0,0,1,0.0
668308,83,2,15/01/2013,284,1,0,0,0,3043.763761320733
308018,27,6,20/09/2014,833,1,0,0,0,7310.596428266256
428448,633,5,24/04/2015,545,1,0,0,0,5423.945802657013
125691,20,5,23/01/2015,687,1,0,0,0,6565.924558566093
428726,507,6,08/03/2014,673,1,0,0,0,6131.226163878504
686822,42,3,17/06/2015,1256,1,1,0,0,11704.549440742032
440997,683,5,14/11/2014,913,1,1,0,0,7208.270836171661
656410,837,4,08/01/2015,556,1,1,0,1,5314.026035553896
10006,193,4,14/02/2013,765,1,0,0,0,8311.508161704005
161676,756,2,12/03/2013,1500,1,0,0,0,10936.243991195073
166472,338,2,16/07/2013,709,1,1,0,1,7239.802062760948
39218,447,4,24/07/2014,523,1,0,0,1,4432.252513641515
400574,454,7,31/08/2014,0,0,0,0,0,0.0
94249,32,2,12/11/2013,504,1,0,0,0,4475.669982087458
71105,921,1,25/11/2013,1514,1,0,0,0,10371.840382115948
102443,553,5,20/03/2015,666,1,1,0,0,7296.47132469373
457558,940,4,11/04/2013,702,1,1,0,0,7146.670984766481
266405,261,4,19/03/2015,1038,1,1,0,0,7491.35720179507
589054,984,3,21/01/2015,571,1,0,0,0,4882.052286379244
257068,391,6,06/09/2014,378,1,0,0,0,4660.665430679115
309079,54,3,09/04/2014,606,1,0,0,0,5619.130307884915
627884,8,5,25/10/2013,601,1,1,0,0,5990.489161171049
402682,379,4,18/06/2015,479,1,1,0,0,5325.612585883619
586783,952,2,17/03/2015,455,1,1,0,0,5432.50584600804
356851,143,4,14/08/2014,501,1,0,0,1,4302.455169707483
193241,1030,3,30/10/2013,365,1,0,0,0,3183.376968094717
640954,337,7,18/08/2013,0,0,0,0,0,38.37579594931587
349262,742,2,02/09/2014,997,1,1,0,0,9496.955404762359
380808,538,7,05/05/2013,0,0,0,0,0,299.3053747987893
537671,1045,1,04/08/2014,1554,1,1,0,1,14165.360837191689
11878,875,3,08/07/2015,389,1,0,0,0,3872.3217098008486
176105,365,3,18/12/2013,770,1,1,0,0,7985.82880388111
336584,305,1,13/01/2014,415,1,0,0,0,3746.8795438326065
171964,780,7,07/09/2014,0,0,0,0,0,0.0
486831,427,1,08/06/2015,659,1,0,0,0,5487.971243143456
3434,272,5,01/02/2013,654,1,0,0,0,5755.00727753944
511184,773,1,18/08/2014,850,1,1,0,1,8974.321229834237
557872,968,6,25/04/2015,674,1,0,0,0,6615.317236009636
131393,660,4,25/06/2015,448,1,0,0,0,4467.6759042454505
37295,191,5,24/07/2015,625,1,0,0,0,6110.191459534981
444117,948,3,01/04/2015,1812,1,1,0,1,12563.776331051067
383733,179,5,12/12/2014,766,1,0,0,0,7549.3257962355965
578663,461,6,15/11/2014,563,1,0,0,0,5422.930771568398
150371,988,3,21/05/2014,782,1,1,0,0,6962.985006019142
588278,67,5,06/03/2015,825,1,1,0,0,9280.412104858522
484372,498,2,21/07/2015,829,1,0,0,0,7027.5807849795865
124122,1007,1,26/08/2013,920,1,1,0,0,8985.938344983746
45826,644,3,28/05/2014,1120,1,0,0,0,8083.454496205835
513694,411,6,09/05/2015,854,1,0,0,0,7788.943577331944
225990,272,5,26/04/2013,708,1,1,0,0,7148.159820847527
238597,931,2,14/05/2013,480,1,1,0,0,5401.14469925998
570844,963,3,15/07/2015,1086,1,1,0,1,10277.650347515444
293558,640,3,09/07/2014,678,1,0,0,1,6342.842801713409
382218,770,1,22/07/2013,688,1,0,0,1,5422.310198816074
292689,544,3,20/03/2013,2143,1,1,0,0,17157.111368000264
4878,130,7,16/02/2014,0,0,0,0,0,12.52820754569596
293085,143,1,16/06/2014,810,1,1,0,0,8688.631009907107
95942,750,1,30/09/2013,432,1,0,0,0,4127.448700853962
690761,224,2,29/07/2014,542,1,1,0,0,6032.44260542014
470422,248,3,22/07/2015,953,1,0,0,1,8058.302737912219
685610,566,5,12/07/2013,516,1,0,0,1,4398.446273088292
196828,1112,7,10/08/2014,0,0,0,0,0,0.0
65678,266,2,05/11/2013,664,1,1,0,0,6734.840712014603
227342,901,6,20/04/2013,458,1,0,0,0,4493.962421620788
459936,64,1,15/04/2013,531,1,0,0,0,5071.614344486464
172990,117,6,27/06/2015,303,1,0,0,0,2972.046585158798
523233,585,3,27/08/2014,889,1,0,0,0,6655.512879678468
58217,582,6,04/10/2014,816,1,0,0,0,6695.23867900814
257887,1020,3,19/06/2013,1063,1,1,0,0,10204.477538466022
625764,621,5,08/02/2013,948,1,1,0,0,8367.93121803139
270238,220,6,11/05/2013,503,1,0,0,0,4099.897096832023
38435,122,7,20/07/2014,544,1,0,0,0,4877.7570413446465
200739,659,2,19/05/2015,797,1,1,0,0,8595.090048383856
419148,225,2,27/05/2014,492,1,0,0,0,5171.008251731868
660435,213,2,06/01/2015,748,1,1,0,1,8811.525988348882
87531,857,7,23/06/2013,0,0,0,0,0,0.0
110911,235,5,05/12/2014,691,1,1,0,0,8051.370378097783
642779,132,4,21/02/2013,449,1,1,0,0,5084.6464672374295
156627,73,3,08/07/2015,468,1,0,0,0,4453.352800761781
256455,153,5,03/05/2013,802,1,1,0,0,8482.570752758793
448394,903,1,02/09/2013,823,1,0,0,1,7929.9748902545
113808,61,5,03/07/2015,652,1,1,0,0,7510.2399846402595
91307,909,1,20/01/2014,1310,1,1,0,0,12403.093231276505
170447,39,4,14/08/2014,494,1,0,0,1,4448.493166076062
53030,439,5,11/01/2013,999,1,1,0,0,8440.466093232071
231817,962,5,12/04/2013,1081,1,1,0,0,9399.879809570579
76806,54,6,15/11/2014,966,1,0,0,0,8997.225694050096
474365,290,6,21/03/2015,448,1,0,0,0,4531.452530644293
615582,487,5,01/08/2014,735,1,1,0,1,7188.096819927538
648996,757,6,14/12/2013,475,1,0,0,0,5792.248587669565
294423,725,4,01/08/2013,702,1,1,0,1,7211.325577188854
674694,612,4,23/04/2015,371,1,0,0,0,3943.5774929305876
639884,156,6,11/05/2013,346,1,0,0,0,3837.2843293094093
340246,133,5,02/01/2015,699,1,0,0,1,6513.20406442709
665943,199,4,21/03/2013,592,1,1,0,1,5691.976874701673
29269,779,1,23/12/2013,1584,1,0,0,1,12924.703349583424
340963,1038,2,09/06/2015,423,1,0,0,0,4184.40527351318
210163,464,4,17/04/2014,1738,1,1,0,1,13364.67750330409
16071,326,7,24/11/2013,0,0,0,0,0,75.46639510905902
143001,214,2,12/08/2014,529,1,0,0,1,5541.624199740472
398242,455,2,28/01/2014,305,1,0,0,0,3118.7054781494194
108873,21,5,17/04/2015,635,1,1,0,0,7449.762317286742
652853,1047,6,09/11/2013,408,1,0,0,0,5073.819361075002
519697,533,2,21/07/2015,856,1,0,0,0,7920.579222751241
27513,904,2,23/04/2013,536,1,1,0,0,7594.099301031995
325300,1110,2,24/09/2013,546,1,1,0,0,5565.781930237724
698321,685,5,04/07/2014,629,1,1,0,0,7086.637226056178
201797,890,2,05/03/2013,414,1,1,0,0,4742.377896385868
374913,46,3,09/04/2014,550,1,0,0,0,4969.516387088311
329376,293,5,09/01/2015,734,1,1,0,0,7118.078098712865
655516,1082,1,20/04/2015,830,1,0,0,0,5710.464687343707
634491,798,6,06/09/2014,361,1,0,0,0,3296.209656654047
361594,380,2,26/11/2013,1172,1,0,0,0,8231.175026742078
254539,990,3,03/04/2013,469,1,0,0,1,3679.4281617630036
508453,1025,7,07/06/2015,0,0,0,0,0,0.0
677682,338,6,02/08/2014,488,1,0,0,1,4885.9379270366035
73042,247,1,28/10/2013,547,1,0,0,0,4863.686867683917
633243,904,2,11/02/2014,428,1,0,0,0,6090.309675127475
179493,451,2,21/01/2014,430,1,1,0,0,5535.93925431219
360089,966,7,12/01/2014,0,0,0,0,0,0.0
311187,450,5,12/07/2013,871,1,0,0,0,7018.298581082885
409428,745,7,09/11/2014,0,0,0,0,0,182.46794131469989
223552,180,7,07/06/2015,0,0,0,0,0,151.32327199923176
538717,537,5,27/03/2015,595,1,0,0,0,5715.520563512556
48307,342,2,11/02/2014,742,1,0,0,0,5687.751124782083
120003,1052,2,25/03/2014,689,1,0,0,0,5794.844022332714
415805,253,5,24/05/2013,613,1,0,0,0,7159.436711103356
68469,35,1,06/05/2013,665,1,0,0,0,5626.0215292408975
578293,813,5,02/01/2015,565,1,0,0,1,4863.558541611726
334783,97,6,04/07/2015,437,1,0,0,0,4715.091131865565
656142,1008,4,29/08/2013,743,1,1,0,0,6551.92168335357
556263,272,6,28/02/2015,383,1,0,0,0,3580.61692198671
464032,181,7,15/03/2015,0,0,0,0,0,16.130196644598495
77888,377,3,09/04/2014,823,1,0,0,0,6768.905021888524
549596,444,4,27/06/2013,1079,1,0,0,0,8168.699580234694
355102,229,7,30/06/2013,0,0,0,0,0,474.8569812888664
541545,369,3,08/05/2013,641,1,0,0,0,6588.8901234526775
178812,147,6,19/04/2014,1231,1,0,0,0,10010.784487367408
576306,1076,6,08/06/2013,378,1,0,0,0,4223.723774724701
569720,596,6,09/05/2015,642,1,0,0,0,7234.349737290898
686268,655,7,08/02/2015,0,0,0,0,0,0.0
301002,416,6,10/05/2014,1418,1,0,0,0,10815.268919269432
545071,323,3,03/04/2013,520,1,0,0,1,5047.529556666359
558753,281,5,02/05/2014,785,1,1,0,1,8354.553706803224
35049,622,4,10/04/2014,432,1,0,0,0,4347.300395721522
118356,614,1,03/06/2013,963,1,1,0,0,9669.848142801886
620656,640,1,15/04/2013,695,1,0,0,0,6267.331307898671
226078,665,3,04/06/2014,1473,1,1,0,0,11706.946104709818
625372,1023,1,29/04/2013,741,1,1,0,0,7612.06178486433
238978,107,4,13/02/2014,882,1,0,0,0,7399.353583275973
419535,924,5,23/05/2014,483,1,1,0,0,5509.840379982185
53164,437,2,23/06/2015,492,1,0,0,0,4771.199469527599
537429,272,3,05/11/2014,727,1,1,0,0,7238.4380984090085
621583,750,3,21/01/2015,306,1,0,0,0,2963.6084032446292
261198,395,6,10/01/2015,303,1,0,0,0,2963.54340746504
91588,1006,7,21/06/2015,0,0,0,0,0,0.0
146651,227,7,04/08/2013,0,0,0,0,0,213.98184506904929
446712,857,7,22/02/2015,0,0,0,0,0,0.0
574611,668,7,19/01/2014,0,0,0,0,0,0.0
169978,717,2,16/09/2014,597,1,1,0,0,6529.615558374402
487340,999,7,15/12/2013,0,0,0,0,0,474.2267352236744
82408,653,3,09/01/2013,423,1,1,0,0,4535.24182417405
391620,488,1,29/12/2014,421,1,0,0,1,4273.862406870099
584783,330,5,27/09/2013,473,1,1,0,0,5226.787499210064
354114,698,2,05/11/2013,2042,1,1,0,0,15995.751157266495
601427,212,6,11/07/2015,316,1,0,0,0,3569.439051048396
204652,402,4,12/02/2015,466,1,0,0,1,4392.6162237689505
159025,841,2,02/09/2014,497,1,1,0,0,4883.586899846318
332111,894,5,27/09/2013,1237,1,1,0,0,9900.326402773402
69903,555,3,02/10/2013,513,1,0,0,0,4138.6078399288635
392900,119,3,29/10/2014,670,1,0,0,0,5696.768024691452
324730,396,6,14/02/2015,567,1,0,0,0,5455.871304146691
379752,364,6,26/07/2014,434,1,0,0,0,4180.414881631522
23802,339,4,15/05/2014,613,1,0,0,0,5323.664016191186
363389,1003,1,30/03/2015,1038,1,1,0,1,11179.669068030737
699989,270,7,18/05/2014,0,0,0,0,0,40.14283109606076
507938,815,3,05/02/2014,967,1,1,0,0,9941.097330564744
54399,1056,7,01/06/2014,0,0,0,0,0,114.54317819155631
639648,149,6,27/07/2013,392,1,0,0,0,3864.918104888558
272870,551,7,18/08/2013,0,0,0,0,0,0.0
25159,654,6,22/11/2014,340,1,0,0,0,3454.3905835252517
180273,674,6,05/04/2014,710,1,0,0,0,6897.261967141492
672531,540,1,25/05/2015,0,0,0,a,0,468.2954155651031
422333,611,6,12/10/2013,485,1,0,0,0,4722.797548517195
532636,232,3,18/09/2013,244,1,0,0,0,2704.9775121036
200265,78,3,11/03/2015,442,1,0,0,0,4278.439329035938
295673,254,1,04/05/2015,324,1,1,0,0,4163.0649606359875
439602,543,6,03/01/2015,132,1,0,0,1,1263.2764721135381
361912,927,6,07/12/2013,834,1,0,0,0,7579.207498850871
487286,116,3,27/08/2014,697,1,0,0,0,5960.90258882608
317275,270,4,31/07/2014,1249,1,1,0,1,10017.96990953911
330933,379,3,16/01/2013,396,1,0,0,0,3446.6000853072514
545232,1091,1,14/10/2013,592,1,0,0,1,5016.898961948419
445921,90,6,03/08/2013,1108,1,0,0,0,8367.653445750064
4215,236,6,27/09/2014,501,1,0,0,0,5208.274485775407
609480,641,5,28/11/2014,715,1,1,0,0,8353.564296012206
463213,103,7,15/06/2014,0,0,0,0,0,30.758519220514675
140165,1076,5,09/05/2014,533,1,1,0,0,6279.090636742266
306114,15,1,06/05/2013,661,1,0,0,0,5639.252210360865
134421,924,2,07/05/2013,480,1,0,0,0,4577.501822205299
455083,816,4,20/03/2014,776,1,1,0,0,7695.929146045697
139769,154,6,15/02/2014,684,1,0,0,0,7320.747939502325
247653,991,4,19/06/2014,0,0,1,a,0,50.08002602592193
657625,829,1,24/03/2014,725,1,0,0,0,5995.975667523114
173735,272,7,09/02/2014,0,0,0,0,0,0.0
391081,1114,1,06/01/2014,3164,1,1,0,0,22528.512927383254
441679,376,1,17/11/2014,972,1,0,0,0,8407.69891483279
385190,746,3,30/10/2013,403,1,0,0,0,3995.3343405876785
573028,472,6,20/07/2013,532,1,0,0,0,5330.347580517838
427190,484,6,21/12/2013,1342,1,0,0,0,10953.454568895104
617400,835,7,12/05/2013,0,0,0,0,0,118.63996560903357
245552,980,7,22/02/2015,0,0,0,0,0,0.0
668242,1040,7,07/09/2014,0,0,0,0,0,0.0
660559,1086,2,31/03/2015,805,1,1,0,1,8534.900397878238
25705,174,2,10/12/2013,459,1,0,0,0,4758.354504086066
226139,716,6,21/03/2015,480,1,0,0,0,4949.826696651926
298501,997,4,04/07/2013,480,1,1,0,0,5346.297816059726
85771,114,2,06/01/2015,646,1,1,0,0,7008.9932925643125
298166,1091,4,18/07/2013,649,1,1,0,1,6081.770039710272
442894,105,6,11/01/2014,374,1,0,0,0,3731.3755871989315
110171,951,5,18/07/2014,702,1,1,0,1,7205.5754592023695
403219,251,4,30/07/2015,2377,1,1,0,1,19569.706560270435
43107,1097,3,29/07/2015,2296,1,1,0,1,11763.151281784385
384995,81,2,11/06/2013,455,1,0,0,0,4503.5992081204
526421,793,4,22/08/2013,290,1,0,0,1,2939.5292190349423
134403,845,3,13/02/2013,274,1,0,0,0,2509.8778818750848
543903,1074,4,09/04/2015,445,1,0,0,1,4374.683675783832
687501,969,3,07/08/2013,516,1,0,0,1,3947.305580268128
464857,724,2,14/07/2015,677,1,1,0,1,8100.296303429573
203919,489,2,05/03/2013,983,1,1,0,0,8777.489793114692
479276,38,4,11/06/2015,372,1,0,0,0,3868.4744378727933
123895,939,5,19/06/2015,629,1,1,0,0,7553.796847959588
549709,349,6,20/04/2013,1048,1,0,0,0,8763.558154556702
90731,854,4,19/03/2015,569,1,1,0,0,6097.822780051212
662931,553,5,02/08/2013,609,1,1,0,1,6633.517868484182
127763,984,7,13/01/2013,0,0,0,0,0,0.0
490891,63,1,22/04/2013,649,1,1,0,0,7162.26702379504
42128,369,1,27/01/2014,475,1,0,0,0,5130.598117566174
60538,432,1,01/06/2015,1957,1,1,0,0,17350.96037286008
511983,979,6,12/10/2013,528,1,0,0,0,4687.037968909595
343067,153,3,22/07/2015,478,1,0,0,1,5214.49083037476
224301,746,2,16/06/2015,576,1,1,0,0,7029.488276614305
709384,618,6,23/11/2013,539,1,0,0,0,5745.998877616838
295577,632,1,24/06/2013,814,1,0,0,1,6984.488642384944
6009,14,2,24/02/2015,538,1,0,0,0,4853.15400495706
287953,916,3,27/11/2013,610,1,0,0,0,5150.750454750173
298706,242,2,04/03/2014,393,1,1,0,0,4843.309419855366
103098,665,4,25/06/2015,1161,1,0,0,0,8764.70950066466
509159,930,2,24/12/2013,579,1,0,0,1,5226.140863234773
366511,524,3,29/04/2015,964,1,1,0,0,9863.369547286655
67458,5,5,03/07/2015,527,1,1,0,0,5590.3090772268215
466262,314,2,12/02/2013,576,1,0,0,0,5310.185524551628
342134,889,6,21/09/2013,248,1,0,0,0,2524.972987196794
478922,25,3,09/01/2013,1638,1,1,0,0,13772.36884083763
645359,787,1,10/03/2014,1032,1,0,0,0,8549.323744427797
703173,832,2,13/05/2014,440,1,0,0,0,4358.720808254672
461510,4,1,25/02/2013,1143,1,0,0,0,8290.967506561074
234122,302,7,02/02/2014,0,0,0,0,0,0.0
157082,746,1,14/10/2013,432,1,0,0,1,4510.995645595789
269075,183,4,06/02/2014,594,1,1,0,0,6362.674938004414
269484,613,7,05/05/2013,0,0,0,0,0,688.2606858122047
183957,115,3,18/03/2015,532,1,1,0,0,5898.807221533483
583469,759,2,13/08/2013,868,1,1,0,1,8017.801971443704
338254,394,1,18/08/2014,753,1,1,0,1,8856.98867508531
488885,26,5,13/02/2015,566,1,0,0,0,5379.8674794275585
296491,248,7,08/06/2014,0,0,0,0,0,47.33231507989112
135302,576,6,14/06/2014,1016,1,0,0,0,8802.213795986989
270953,829,6,06/09/2014,775,1,0,0,0,6459.8701599981305
42101,1108,5,18/07/2014,624,1,1,0,0,6323.791273601722
174378,862,6,10/08/2013,941,1,0,0,0,7130.935307394543
320843,464,2,21/07/2015,1150,1,0,0,1,9115.676845440847
687916,1072,3,26/03/2014,593,1,0,0,0,4720.522823320165
378299,317,1,05/08/2013,523,1,0,0,1,5126.662685754024
455886,54,4,24/10/2013,702,1,1,0,1,7456.218343807562
86524,189,1,20/07/2015,837,1,0,0,0,7578.750361346817
300138,70,4,19/12/2013,1018,1,1,0,0,9410.040124213567
18884,311,2,09/07/2013,579,1,0,0,1,5609.732803875092
436891,267,1,20/05/2013,0,0,0,a,0,0.0
31137,71,1,23/06/2014,687,1,0,0,0,6158.281889342649
311270,55,5,27/02/2015,583,1,0,0,0,5810.129718908776
272425,227,1,05/01/2015,745,1,1,0,1,8990.977722843252
656049,328,1,03/06/2013,717,1,1,0,0,7861.373332448174
609828,257,7,16/02/2014,0,0,0,0,0,0.0
189165,801,6,09/11/2013,331,1,0,0,0,3368.1580550075705
389213,532,6,12/10/2013,1194,1,0,0,0,8269.303729664229
20923,75,5,22/08/2014,716,1,1,0,1,6749.059642049638
6923,123,5,23/08/2013,905,1,0,0,1,7196.218123151815
700675,914,5,09/05/2014,1197,1,1,0,0,10116.003104916022
355920,960,6,20/09/2014,501,1,0,0,0,4529.080529267733
493833,330,7,05/10/2014,0,0,0,0,0,0.0
106441,963,1,06/05/2013,1095,1,0,0,0,8199.336063621626
326481,156,6,01/11/2014,421,1,0,0,0,4670.12606695253
405903,367,4,10/10/2013,480,1,1,0,1,5395.455182340287
703769,818,5,20/12/2013,843,1,1,0,0,8578.971308684375
256982,1,2,12/08/2014,421,1,0,0,1,3338.934069612041
308874,1068,6,29/06/2013,362,1,0,0,0,4001.9834678549
640629,1060,4,11/09/2014,760,1,0,0,0,5594.945205502482
432704,836,4,10/04/2014,690,1,0,0,0,5479.437923901692
16031,776,2,07/01/2014,609,1,1,0,1,7128.693580132831
283994,308,5,07/11/2014,992,1,1,0,0,8791.242141914929
237317,239,2,07/10/2014,469,1,1,0,1,5052.026117917897
183553,499,5,01/05/2015,0,0,1,a,0,163.07221019502444
67659,627,7,28/07/2013,0,0,0,0,1,65.01522161573372
564306,451,1,26/05/2014,416,1,0,0,0,4123.092112115615
306562,391,1,26/08/2013,0,0,1,0,1,1679.4350247635896
609061,1027,2,19/03/2013,1911,1,1,0,0,15466.406254930693
309123,286,2,05/03/2013,524,1,1,0,0,6104.334317396103
521523,171,6,07/12/2013,720,1,0,0,0,7177.910201197002
604662,1018,5,11/07/2014,1270,1,0,0,1,10301.958261877026
485186,41,6,25/01/2014,417,1,0,0,0,3359.332998913285
569307,983,2,10/06/2014,1265,1,0,0,1,10554.80422498016
82068,418,4,16/04/2015,599,1,1,0,0,7043.107100123091
486090,747,7,21/06/2015,0,0,0,0,0,249.06773909332952
548286,737,2,25/02/2014,811,1,0,0,0,6961.536996728106
142088,11,1,10/06/2013,1185,1,0,0,0,8188.486638516905
488429,505,7,10/08/2014,0,0,0,0,0,0.0
88492,787,5,10/01/2014,1263,1,1,0,0,11894.048312831697
363652,863,3,11/02/2015,806,1,0,0,0,6059.844454172652
562993,1078,3,01/05/2013,0,0,1,a,0,0.0
381427,1103,4,20/03/2014,364,1,1,0,0,4518.983633156327
543282,793,7,06/04/2014,0,0,0,0,0,61.67268022092425
66390,191,4,07/02/2013,697,1,1,0,0,7098.334033067992
281393,1018,5,08/05/2015,1372,1,1,0,0,12364.701666803625
684312,1045,6,11/05/2013,1110,1,0,0,0,7926.24447412192
234186,168,3,27/02/2013,609,1,0,0,0,5306.636119669879
430349,374,6,20/09/2014,468,1,0,0,0,5069.967748647706
323761,115,1,13/01/2014,468,1,0,0,0,4412.8373409999185
47718,857,1,02/09/2013,725,1,0,0,0,5793.295405624963
29799,1099,2,12/11/2013,719,1,0,0,0,4803.095431921276
302536,290,6,22/03/2014,448,1,0,0,0,4571.755323306325
249465,198,6,20/09/2014,108,1,0,0,0,271.5762058582636
546968,825,2,12/05/2015,512,1,0,0,0,4570.148668069915
449953,962,1,24/03/2014,807,1,0,0,0,6539.651169863956
302615,879,4,26/12/2013,0,0,0,c,1,411.57896037844904
278272,749,7,25/01/2015,0,0,0,0,0,67.22277097473882
625590,305,2,16/12/2014,724,1,1,0,0,7854.940835080913
277662,626,7,01/12/2013,0,0,0,0,0,464.8533315626812
168243,220,3,31/12/2014,347,1,0,0,1,2939.5091557486967
656251,627,1,07/04/2014,521,1,0,0,0,4991.581635524832
567863,387,5,02/01/2015,1255,1,0,0,1,11156.151707621542
583961,691,6,20/06/2015,627,1,0,0,0,5862.9880840228725
237858,58,4,07/03/2013,467,1,1,0,0,5735.884117531608
95625,1082,4,19/09/2013,962,1,0,0,0,5334.097767719612
146825,543,7,08/02/2015,0,0,0,0,0,36.67846707507487
525763,533,4,26/12/2013,0,0,0,c,1,832.9667895107643
438281,846,6,13/04/2013,521,1,0,0,0,5230.926943699386
413760,703,4,24/07/2014,311,1,0,0,1,3335.7640429018425
568287,1115,3,12/03/2014,322,1,0,0,0,3359.2322526420594
85562,615,1,08/09/2014,1198,1,0,0,0,8392.260977020891
699697,820,7,13/10/2013,0,0,0,0,0,372.6535795097168
142911,319,2,19/02/2013,776,1,1,0,0,7908.155941146181
642740,517,3,13/03/2013,579,1,0,0,0,5026.2359218785305
189036,384,7,11/01/2015,0,0,0,0,0,588.5678844079756
412469,211,7,09/06/2013,0,0,0,0,0,0.0
257233,404,3,14/08/2013,580,1,1,0,1,6197.514700948735
550838,620,4,05/06/2014,778,1,1,0,0,7683.513250318873
549601,628,1,06/10/2014,979,1,1,0,0,10529.630195087339
623198,541,5,02/01/2015,1005,1,0,0,1,9476.037907945474
510719,130,3,11/02/2015,524,1,0,0,0,4962.504243309077
624567,406,3,11/02/2015,454,1,0,0,0,4153.183992190282
16087,304,4,04/06/2015,1204,1,1,0,0,10428.447634311991
466056,810,3,23/01/2013,458,1,1,0,0,5587.703615608007
33915,390,3,27/11/2013,968,1,0,0,0,7927.437544292766
68290,147,2,17/06/2014,928,1,1,0,0,9376.732096492427
583156,1011,6,23/03/2013,973,1,0,0,0,7810.385521246369
689922,107,2,25/03/2014,879,1,0,0,0,7131.88728961651
567298,562,4,29/08/2013,2957,1,1,0,0,19931.50777550173
449879,329,3,12/11/2014,630,1,1,0,0,6533.130685346312
477154,1062,1,10/11/2014,715,1,1,0,0,8605.43174946568
675914,384,7,03/03/2013,0,0,0,0,0,661.3439601307612
524571,937,6,06/12/2014,622,1,0,0,0,6272.6990458236505
697090,99,2,08/10/2013,513,1,1,0,0,5968.3892284201775
533227,766,4,21/03/2013,489,1,1,0,0,5545.301504955754
294549,418,6,06/07/2013,303,1,0,0,0,3029.3132242002657
371546,590,5,01/08/2014,443,1,1,0,1,5087.193253805733
574406,1061,3,28/08/2013,453,1,1,0,1,4922.187256563473
249406,1021,2,18/11/2014,980,1,0,0,0,7617.155991180993
501753,1054,6,28/02/2015,421,1,0,0,0,3971.1493382962512
340027,425,5,02/01/2015,413,1,0,0,1,3387.126885919205
360476,517,6,12/01/2013,0,0,0,0,0,0.0
587989,1083,2,29/07/2014,442,1,1,0,1,4039.425255581694
650399,259,2,10/09/2013,2231,1,1,0,0,14096.003210026394
706272,1014,7,25/08/2013,0,0,0,0,0,29.645857541315774
114366,350,1,19/01/2015,430,1,0,0,0,4527.6916389866465
607711,1097,7,13/04/2014,2716,1,0,0,0,11972.884180137922
274064,463,2,22/07/2014,848,1,0,0,1,6699.910453025563
